City,PM2.5_x,PM10_x,NO_x,NO2_x,NOx_x,NH3_x,CO_x,SO2_x,O3_x,AQI,AQI_Bucket_x,Date,PM2.5_y,PM10_y,NO_y,NO2_y,NOx_y,NH3_y,CO_y,SO2_y,O3_y,Benzene,Toluene,Xylene,AQI_chem
Kolkata,366.2,92.5,20.8,144.1,216.9,16.5,8.97,76.7,45.5,187.1,Moderate,2019-03-07,89.06,167.12,31.13,74.58,105.76,41.93,1.0,11.84,32.06,7.48,17.79,1.056325369738339,212.0
Delhi,255.4,98.4,51.1,23.3,193.5,26.1,1.83,87.7,58.8,405.4,Severe,2019-03-08,92.07,199.28,38.94,51.75,63.98,32.86,1.27,17.44,37.86,4.78,39.27,0.67,220.0
Mumbai,131.3,348.8,135.4,65.4,37.9,22.9,3.04,90.2,107.2,308.9,Very Poor,2019-03-08,29.13,108.52,40.93,17.87,58.8,42.59358704793944,1.83,8.15,81.24,0.78,9.226440829460136,1.056325369738339,122.0
Chennai,237.7,254.7,88.2,113.6,66.9,7.7,3.17,21.0,103.7,390.6,Very Poor,2019-03-08,38.91,167.82286741214057,10.75,14.39,20.43,7.06,0.77,5.58,21.08,0.03,1.26,1.056325369738339,85.0
Kolkata,445.5,466.7,120.1,57.6,216.1,32.0,6.12,57.4,134.1,452.2,Severe,2019-03-08,82.36,165.43,36.63,107.66,144.29,46.74,0.97,13.53,26.62,13.18,21.9,1.056325369738339,184.0
Delhi,272.8,184.8,55.7,80.9,77.9,19.1,9.36,42.7,171.9,422.8,Severe,2019-03-09,73.31,162.18,20.1,40.84,41.64,30.68,0.99,17.3,33.51,3.06,27.63,0.47,194.0
Mumbai,350.0,408.9,15.2,148.6,59.9,13.0,8.32,92.2,98.5,500.0,Severe,2019-03-09,36.24,132.21,54.51,20.05,74.58,42.59358704793944,2.14,10.39,89.05,1.0,9.226440829460136,1.056325369738339,151.0
Chennai,150.3,287.1,177.4,112.0,200.0,4.7,0.74,12.6,144.2,323.5,Very Poor,2019-03-09,36.46,167.82286741214057,22.03,21.64,29.51,27.86,0.83,5.6,26.0,0.07,0.94,1.056325369738339,90.0
Kolkata,2.5,329.4,66.5,37.5,12.5,30.7,1.51,9.0,176.0,279.4,Poor,2019-03-09,85.52,175.94,14.25,100.33,114.58,43.19,0.82,16.01,30.96,10.72,16.23,1.056325369738339,200.0
Delhi,441.5,380.3,146.0,9.3,137.4,5.1,2.09,25.5,142.9,337.7,Very Poor,2019-03-10,73.98,163.8,20.28,44.17,43.2,27.17,0.96,16.36,44.11,3.34,22.35,0.61,157.0
Mumbai,173.0,428.2,24.6,116.1,114.6,28.2,2.27,54.2,166.2,397.7,Very Poor,2019-03-10,30.19,158.13,51.19,17.41,68.6,42.59358704793944,1.96,9.84,61.16,1.11,9.226440829460136,1.056325369738339,142.0
Chennai,469.5,401.3,74.9,71.4,199.2,7.0,6.79,20.1,115.2,364.0,Very Poor,2019-03-10,27.7,167.82286741214057,43.34,44.19,56.47,23.83,0.67,7.05,18.63,0.0,0.27,1.056325369738339,83.0
Kolkata,51.3,597.5,190.5,32.7,243.4,25.8,7.23,38.3,76.9,165.3,Moderate,2019-03-10,66.32,122.77,5.59,45.85,51.45,39.78,0.72,7.45,19.05,3.68,9.03,1.056325369738339,162.0
Delhi,239.1,266.1,12.5,88.1,169.9,3.5,6.7,98.7,123.8,391.6,Very Poor,2019-03-11,82.17,205.43,27.71,52.91,53.94,30.69,1.24,18.44,42.09,4.35,28.53,0.47,190.0
Mumbai,220.3,43.1,24.7,42.9,234.1,33.1,0.82,22.6,178.3,377.2,Very Poor,2019-03-11,23.72,128.8,40.45,9.46,49.92,42.59358704793944,1.67,7.23,46.22,0.58,9.226440829460136,1.056325369738339,127.0
Chennai,100.7,364.9,91.2,0.8,119.9,47.0,9.51,37.7,88.6,318.4,Very Poor,2019-03-11,28.47,167.82286741214057,13.69,18.38,25.53,10.33,0.77,9.82,17.53,0.0,0.77,1.056325369738339,66.0
Kolkata,118.0,268.6,127.3,38.5,6.1,34.5,0.42,0.6,26.1,293.2,Poor,2019-03-11,64.17,127.44,8.48,54.17,62.74,35.33,0.8,5.58,22.84,5.34,10.97,1.056325369738339,101.0
Delhi,383.9,145.2,159.9,99.3,241.5,3.5,4.13,70.2,58.5,130.4,Moderate,2019-03-12,57.28,129.4,14.64,37.45,34.98,29.97,0.93,13.82,37.15,2.9,28.82,0.37,149.0
Mumbai,323.9,315.9,141.6,133.1,99.5,12.3,8.89,3.4,191.0,473.9,Severe,2019-03-12,21.02,92.1,36.52,9.01,45.54,42.59358704793944,1.54,6.71,60.52,0.36,9.226440829460136,1.056325369738339,109.0
Chennai,375.2,232.3,104.8,128.8,20.0,27.3,8.26,77.7,85.1,188.2,Moderate,2019-03-12,52.63,167.82286741214057,28.37,25.52,40.42,21.22,0.75,11.08,26.92,0.05,0.47,1.056325369738339,89.0
Kolkata,102.4,86.4,56.5,127.4,148.4,45.0,4.33,7.4,38.2,239.9,Poor,2019-03-12,90.0,154.9,7.55,60.81,68.37,27.17,0.71,19.58,35.94,6.57,13.21,1.056325369738339,189.0
Delhi,160.4,41.4,22.4,47.9,124.3,17.7,8.12,43.4,109.9,331.2,Very Poor,2019-03-13,89.17,231.19,31.0,57.03,59.86,32.39,1.27,22.48,33.94,4.61,38.19,1.04,168.0
Mumbai,139.0,175.8,69.2,72.8,12.2,17.5,0.96,67.9,32.3,314.8,Very Poor,2019-03-13,23.36,90.2,36.51,10.9,47.41,42.59358704793944,1.58,7.4,97.63,0.39,9.226440829460136,1.056325369738339,142.0
Chennai,288.2,258.3,69.8,145.6,232.2,44.5,3.72,25.6,68.9,438.2,Severe,2019-03-13,76.63,167.82286741214057,19.61,23.74,33.94,21.44,0.91,9.2,25.37,0.0,5.14,1.056325369738339,143.0
Kolkata,43.5,112.7,111.1,117.0,54.8,22.3,0.71,71.2,176.9,221.1,Poor,2019-03-13,68.87,119.24,5.98,53.15,59.13,25.73,0.77,12.43,30.06,3.84,10.04,1.056325369738339,150.0
Delhi,171.4,67.5,156.0,125.1,166.3,40.4,1.73,43.0,91.0,339.7,Very Poor,2019-03-14,111.2,217.74,45.43,48.81,69.01,39.07,1.36,17.54,28.81,5.84,43.04,1.03,281.0
Mumbai,273.4,349.7,53.9,81.0,67.2,39.1,5.12,82.9,0.4,423.4,Severe,2019-03-14,21.54,99.26,42.4,14.7,57.1,42.59358704793944,1.63,5.16,68.64,0.48,9.226440829460136,1.056325369738339,104.0
Chennai,485.3,471.4,174.5,38.1,59.9,49.3,1.65,80.4,55.3,459.0,Severe,2019-03-14,58.09,167.82286741214057,14.37,21.05,32.56,20.01,0.77,8.2,31.6,0.09,5.32,1.056325369738339,155.0
Kolkata,162.4,315.7,2.4,137.7,97.5,31.3,1.2,49.0,196.0,332.8,Very Poor,2019-03-14,89.98,140.82,3.91,58.04,61.94,26.32,0.74,13.13,51.84,5.89,8.37,1.056325369738339,178.0
Delhi,330.6,7.1,120.5,96.5,14.5,41.9,8.86,50.9,63.3,480.6,Severe,2019-03-15,74.88,144.35,30.36,41.27,50.74,32.74,1.0,16.21,33.4,3.55,26.99,0.49,183.0
Mumbai,458.6,7.5,108.5,148.2,181.4,31.3,9.69,73.5,61.1,196.1,Moderate,2019-03-15,28.02,113.58,43.47,17.95,61.43,42.59358704793944,1.73,4.28,85.43,0.62,9.226440829460136,1.056325369738339,124.0
Chennai,286.4,482.3,165.4,73.4,202.6,28.7,8.1,15.3,98.4,474.6,Severe,2019-03-15,52.87,167.82286741214057,18.81,20.97,33.91,24.09,0.8,7.74,34.93,0.03,3.24,1.056325369738339,100.0
Kolkata,475.2,578.0,132.8,112.8,0.6,13.6,0.21,60.9,159.7,187.7,Moderate,2019-03-15,88.46,155.33,9.15,85.21,94.18,29.01,0.83,13.91,37.35,7.65,10.35,1.056325369738339,207.0
Delhi,401.1,207.1,162.8,1.5,78.2,4.1,4.91,84.5,25.9,171.5,Moderate,2019-03-16,68.64,140.6,15.28,40.6,37.43,27.95,0.92,15.72,43.66,2.82,19.21,0.27,143.0
Mumbai,242.3,413.0,77.6,128.6,209.2,19.5,8.08,54.7,133.8,394.1,Very Poor,2019-03-16,39.49,158.64,62.31,25.05,87.36,42.59358704793944,2.18,6.0,89.53,1.32,9.226440829460136,1.056325369738339,153.0
Chennai,231.8,598.4,79.9,45.5,159.6,30.0,1.16,56.5,137.9,386.0,Very Poor,2019-03-16,48.11,167.82286741214057,25.6,24.86,40.11,40.38,0.71,13.08,29.95,0.0,0.45,1.056325369738339,86.0
Kolkata,191.7,432.7,84.2,116.0,22.9,17.4,2.23,22.0,122.4,403.4,Severe,2019-03-16,52.9,100.16,10.84,80.34,91.18,29.14,0.65,13.23,35.03,5.09,13.04,1.056325369738339,130.0
Delhi,77.0,93.2,159.5,68.7,153.9,8.2,9.36,91.4,139.9,192.0,Moderate,2019-03-17,93.61,184.01,26.28,46.88,50.26,30.56,1.07,19.96,42.0,3.79,26.23,0.28,198.0
Mumbai,398.8,379.5,7.1,118.3,193.9,26.2,4.93,67.6,175.3,336.7,Very Poor,2019-03-17,37.52,132.12,46.68,20.46,67.14,42.59358704793944,1.93,4.04,87.21,0.92,9.226440829460136,1.056325369738339,135.0
Chennai,354.6,131.9,183.7,139.4,199.1,17.7,7.22,50.9,31.3,165.2,Moderate,2019-03-17,57.58,167.82286741214057,13.92,19.0,31.42,13.98,0.85,14.42,34.31,0.0,0.0,1.056325369738339,106.0
Kolkata,182.4,164.3,36.2,53.5,22.0,11.4,7.12,23.8,117.4,348.1,Very Poor,2019-03-17,75.4,132.31,4.99,54.28,59.27,28.02,0.7,9.02,48.76,4.96,9.75,1.056325369738339,131.0
Delhi,352.7,39.1,180.2,147.7,17.7,24.2,7.67,9.6,87.5,170.8,Moderate,2019-03-18,100.32,202.01,30.43,50.33,56.61,32.06,1.19,20.36,43.21,4.13,28.14,0.29,221.0
Mumbai,228.8,158.6,63.7,47.7,223.8,11.9,7.25,77.2,55.8,383.7,Very Poor,2019-03-18,40.68,145.41,59.73,23.59,83.33,42.59358704793944,2.28,5.96,86.68,1.13,9.226440829460136,1.056325369738339,137.0
Chennai,397.1,250.2,19.1,61.8,175.9,26.6,5.19,47.5,8.4,139.7,Moderate,2019-03-18,37.31,167.82286741214057,31.9,32.45,43.22,61.25,0.79,8.64,24.25,0.02,0.63,1.056325369738339,86.0
Kolkata,195.8,523.3,136.2,116.1,24.1,18.8,0.21,0.7,158.6,358.4,Very Poor,2019-03-18,48.07,108.15,14.27,91.18,105.42,26.32,0.65,10.32,34.25,8.21,14.72,1.056325369738339,119.0
Delhi,325.4,464.7,172.2,116.9,93.4,42.6,1.25,88.8,77.8,475.4,Severe,2019-03-19,103.77,227.07,43.9,55.47,71.06,33.86,1.29,20.72,40.14,4.94,35.57,0.58,239.0
Mumbai,14.0,598.3,159.0,33.8,163.3,4.0,6.6,22.9,70.4,157.4,Moderate,2019-03-19,35.58,140.87,87.07,20.39,107.47,42.59358704793944,2.34,7.17,57.91,1.56,9.226440829460136,1.056325369738339,140.0
Chennai,280.2,105.5,115.5,133.9,146.3,34.4,0.05,5.6,86.5,430.2,Severe,2019-03-19,42.32,167.82286741214057,17.13,21.72,30.91,57.93,0.81,5.91,18.89,0.08,0.91,1.056325369738339,87.0
Kolkata,388.3,129.6,57.7,53.0,178.2,24.5,2.27,55.0,91.7,120.0,Moderate,2019-03-19,60.48,103.34,4.17,64.8,68.85,25.75,0.63,15.86,42.37,7.01,11.24,1.056325369738339,122.0
Delhi,398.9,38.0,53.3,139.6,138.5,25.7,6.35,64.1,126.6,159.6,Moderate,2019-03-20,89.82,237.61,37.34,54.67,64.3,36.5,1.35,21.42,40.41,4.72,32.18,0.44,234.0
Mumbai,61.1,373.1,186.5,27.3,166.9,31.9,1.14,48.4,149.5,328.7,Very Poor,2019-03-20,27.08,92.8,54.25,10.65,64.89,42.59358704793944,1.8,4.35,65.62,0.83,9.226440829460136,1.056325369738339,108.0
Chennai,339.2,581.9,137.6,5.8,225.9,26.2,7.84,97.8,154.4,489.2,Severe,2019-03-20,63.83,167.82286741214057,11.41,17.29,27.52,32.6,0.71,3.9,28.14,0.05,1.16,1.056325369738339,103.0
Kolkata,467.2,309.6,92.6,20.8,140.9,49.7,5.41,2.3,1.1,259.6,Poor,2019-03-20,67.03,118.0,8.28,67.43,75.71,25.01,0.64,12.53,31.66,8.26,10.58,1.056325369738339,115.0
Delhi,383.1,131.6,71.3,124.2,49.2,20.3,3.81,3.0,83.7,144.2,Moderate,2019-03-21,112.29,197.17,20.46,34.63,37.11,39.26,1.34,19.99,46.64,4.69,20.48,0.29,272.0
Mumbai,353.2,250.2,28.5,77.1,50.7,16.3,0.37,68.2,78.9,96.4,Satisfactory,2019-03-21,19.81,79.16,40.25,3.53,43.63,42.59358704793944,1.58,3.2,55.06,0.41,9.226440829460136,1.056325369738339,98.0
Chennai,289.3,44.9,197.3,62.4,149.3,46.8,2.32,15.7,63.5,439.3,Severe,2019-03-21,50.63,167.82286741214057,5.73,10.35,20.35,15.42,0.65,5.61,28.28,0.05,0.06,1.056325369738339,138.0
Kolkata,417.8,34.6,154.8,91.7,221.5,5.6,9.77,96.8,93.7,197.1,Moderate,2019-03-21,60.11,97.86,3.44,35.17,38.61,21.34,0.54,8.64,46.59,2.94,6.79,1.056325369738339,144.0
Delhi,194.7,362.8,164.2,15.0,140.7,19.4,8.47,16.4,156.6,357.6,Very Poor,2019-03-22,38.43,119.87,13.54,32.19,28.73,27.85,0.74,16.06,46.73,1.85,12.49,0.19,141.0
Mumbai,311.0,261.8,86.6,21.0,46.5,21.6,3.61,24.3,6.9,461.0,Severe,2019-03-22,18.03,65.91,46.92,7.2,54.07,42.59358704793944,1.44,3.15,37.28,0.35,9.226440829460136,1.056325369738339,81.0
Chennai,106.9,339.5,169.2,113.9,191.1,2.2,2.33,34.2,112.9,289.5,Poor,2019-03-22,41.01,167.82286741214057,6.95,12.16,20.64,39.88,0.84,10.28,27.87,0.0,0.05,1.056325369738339,102.0
Kolkata,346.8,510.1,195.2,20.7,82.2,11.4,8.92,14.8,175.5,496.8,Severe,2019-03-22,50.03,83.88,4.16,39.61,43.6,21.23,0.57,9.5,35.42,2.91,6.16,1.056325369738339,98.0
Delhi,485.6,15.4,113.7,25.1,139.1,37.6,9.51,84.5,64.2,193.9,Moderate,2019-03-23,55.62,138.56,8.76,34.57,27.32,26.54,0.89,17.52,52.24,2.27,14.11,0.25,131.0
Mumbai,26.0,554.3,14.1,85.4,73.9,14.0,5.9,12.0,130.3,148.6,Moderate,2019-03-23,31.96,115.36,46.86,10.21,57.04,42.59358704793944,1.44,3.86,51.37,0.75,9.226440829460136,1.056325369738339,90.0
Chennai,181.7,434.6,178.1,67.1,36.0,39.9,6.89,92.4,2.7,406.2,Severe,2019-03-23,37.13,167.82286741214057,12.15,19.38,30.54,14.46,0.72,7.05,22.44,0.0,0.59,1.056325369738339,95.0
Kolkata,179.4,412.3,116.7,54.9,94.5,1.3,8.97,83.1,182.0,377.8,Very Poor,2019-03-23,67.63,122.27,38.18,89.77,127.95,21.67,0.79,11.87,36.75,11.26,19.23,1.056325369738339,114.0
Delhi,473.3,557.0,134.8,14.7,191.8,21.6,9.58,97.4,12.9,194.7,Moderate,2019-03-24,53.28,133.47,12.55,34.25,30.81,27.52,0.82,19.06,42.57,2.1,18.18,0.21,126.0
Mumbai,76.9,576.4,34.6,16.3,41.0,27.3,4.8,29.7,155.4,181.4,Moderate,2019-03-24,49.58,188.42,69.57,20.72,90.3,42.59358704793944,1.15825798851421,5.64,66.28,1.68,9.226440829460136,1.056325369738339,149.0
Chennai,296.4,248.3,61.4,45.7,183.1,19.1,2.51,13.4,24.5,446.4,Severe,2019-03-24,34.61,167.82286741214057,18.14,22.46,38.8,20.98,0.82,6.74,10.75,0.0,0.0,1.056325369738339,83.0
Kolkata,426.5,263.0,103.1,17.8,169.6,5.0,6.56,6.9,183.5,237.8,Poor,2019-03-24,81.82,152.03,46.02,93.58,139.59,25.66,0.88,12.09,42.97,8.64,14.88,1.056325369738339,192.0
Delhi,26.3,472.5,106.0,114.2,207.8,5.1,6.55,67.3,8.5,460.5,Severe,2019-03-25,65.0,150.34,11.9,34.84,30.48,30.32,0.93,20.19,36.06,2.59,18.57,0.26,136.0
Mumbai,264.5,517.7,49.4,0.5,26.3,27.4,2.3,23.8,101.2,414.5,Severe,2019-03-25,55.04,206.24,85.62,34.94,120.57,42.59358704793944,1.71,4.78,50.36,1.88,9.226440829460136,1.056325369738339,160.0
Chennai,68.6,402.5,148.6,29.6,48.0,4.4,3.73,99.1,30.8,365.5,Very Poor,2019-03-25,35.94,167.82286741214057,17.24,17.53,35.08,14.04,0.77,6.63,23.65,0.06,0.32,1.056325369738339,83.0
Kolkata,392.7,508.6,114.4,134.7,194.2,19.9,7.15,85.2,163.4,193.2,Moderate,2019-03-25,100.22,210.26,62.22,110.56,171.26,35.33,1.04,16.5,39.48,14.46,18.89,1.056325369738339,226.0
Delhi,150.6,160.5,177.3,62.0,193.9,31.5,8.71,54.5,163.1,323.7,Very Poor,2019-03-26,75.82,169.16,16.61,40.8,37.75,29.95,1.04,19.26,41.35,3.25,20.89,0.32,162.0
Mumbai,198.1,480.5,15.5,55.5,242.3,26.6,7.57,27.9,45.8,472.0,Severe,2019-03-26,40.69,151.14,42.96,23.48,66.44,42.59358704793944,1.71,1.22,35.31,1.16,9.226440829460136,1.056325369738339,147.0
Chennai,115.4,190.5,183.7,48.5,77.2,17.6,8.92,93.4,123.9,284.3,Poor,2019-03-26,39.29,167.82286741214057,20.5,24.94,39.59,25.58,0.87,7.07,36.49,0.0,0.0,1.056325369738339,87.0
Kolkata,461.2,202.2,27.4,36.5,63.5,37.1,5.71,90.3,50.4,168.2,Moderate,2019-03-26,82.49,174.78,4.46,51.51,55.92,29.64,0.63,7.53,44.18,4.73,8.94,1.056325369738339,214.0
Delhi,157.5,564.2,93.4,135.2,161.7,8.5,0.58,22.4,39.4,329.0,Very Poor,2019-03-27,78.37,186.49,26.56,49.68,50.71,29.54,1.22,20.35,43.23,3.96,26.16,0.37,177.0
Mumbai,453.1,423.6,139.7,46.0,3.1,42.6,9.31,52.6,76.4,392.0,Very Poor,2019-03-27,34.51,127.47,26.75,10.1,36.82,42.59358704793944,1.6,24.1,29.84,0.6,9.226440829460136,1.056325369738339,128.0
Chennai,480.9,555.1,40.2,2.6,86.9,6.4,2.59,97.3,107.4,110.5,Moderate,2019-03-27,33.41,167.82286741214057,7.09,13.74,22.99,2.79,0.92,6.04,37.94,0.0,0.05,1.056325369738339,81.0
Kolkata,485.3,136.7,132.4,24.0,105.0,20.5,1.31,94.1,145.3,166.5,Moderate,2019-03-27,62.36,134.81,5.58,71.64,77.2,26.15,0.57,18.68,49.46,5.55,12.64,1.056325369738339,141.0
Delhi,185.3,351.4,21.5,90.4,121.1,40.5,6.5,52.1,80.3,350.3,Very Poor,2019-03-28,116.55,260.26,55.47,60.18,81.85,34.47,1.76,24.86,48.44,6.64,46.43,0.94,245.0
Mumbai,47.8,358.6,64.7,143.7,74.7,43.5,1.53,81.9,117.5,310.5,Very Poor,2019-03-28,32.94,105.11,29.22,10.48,39.7,42.59358704793944,1.61,42.91,32.64,1.35,9.226440829460136,1.056325369738339,111.0
Chennai,85.5,274.2,116.8,102.1,135.9,30.3,7.91,95.5,138.4,224.2,Poor,2019-03-28,38.14,167.82286741214057,8.82,16.52,27.32,2.04,0.71,6.29,40.81,0.0,0.11,1.056325369738339,81.0
Kolkata,73.5,453.2,156.3,50.7,40.9,7.5,9.54,35.2,155.2,432.9,Severe,2019-03-28,61.16,119.54,5.12,48.98,54.09,26.26,0.61,7.42,36.53,5.27,10.62,1.056325369738339,133.0
Delhi,113.2,13.0,19.5,112.0,156.6,33.3,9.41,22.3,77.9,276.8,Poor,2019-03-29,112.67,257.27,62.67,60.4,89.35,40.53,1.8,19.52,46.51,6.85,54.66,1.04,273.0
Mumbai,152.4,341.6,31.6,60.1,48.6,49.0,5.88,3.8,134.4,325.1,Very Poor,2019-03-29,29.55,100.84,20.58,5.19,25.73,42.59358704793944,1.5,28.83,21.98,0.55,9.226440829460136,1.056325369738339,98.0
Chennai,225.4,538.1,63.6,58.0,190.1,1.5,1.53,57.8,134.1,381.1,Very Poor,2019-03-29,38.04,167.82286741214057,7.99,15.39,26.66,1.76,0.85,6.68,41.51,0.0,0.0,1.056325369738339,73.0
Kolkata,328.0,596.8,99.7,52.7,185.3,49.8,6.79,32.2,103.4,478.0,Severe,2019-03-29,53.72,103.52,5.72,41.28,47.0,24.11,0.47,6.59,23.47,3.73,10.01,1.056325369738339,116.0
Delhi,60.5,259.5,17.4,132.3,119.1,5.5,6.7,23.3,113.4,209.5,Poor,2019-03-30,102.27,238.99,38.68,53.75,64.31,41.4,1.51,22.39,51.49,5.34,39.48,0.61,252.0
Mumbai,149.6,235.2,173.3,9.9,122.5,35.3,2.6,32.0,78.3,322.9,Very Poor,2019-03-30,24.24,89.43,25.92,5.62,31.47,42.59358704793944,1.49,28.87,17.4,0.73,9.226440829460136,1.056325369738339,101.0
Chennai,352.0,561.5,46.9,98.4,48.2,15.4,2.03,66.8,147.9,170.3,Moderate,2019-03-30,37.22,167.82286741214057,9.58,16.77,27.97,4.76,0.77,5.95,37.59,0.05,0.06,1.056325369738339,81.0
Kolkata,473.7,17.6,72.4,143.6,110.6,25.1,0.94,78.8,185.4,242.6,Poor,2019-03-30,54.17,105.96,4.24,36.1,40.34,22.53,0.56,5.71,28.42,4.76,8.34,1.056325369738339,96.0
Delhi,210.9,177.5,109.6,59.5,120.8,34.2,3.38,64.0,20.4,370.0,Very Poor,2019-03-31,58.96,177.53,15.14,38.42,35.27,32.06,0.94,18.9,48.72,2.54,19.16,0.82,198.0
Mumbai,282.7,541.1,170.7,4.3,190.1,9.1,3.41,33.9,92.4,432.7,Severe,2019-03-31,18.43,90.53,27.07,5.77,32.73,42.59358704793944,1.46,28.27,14.4,0.42,9.226440829460136,1.056325369738339,87.0
Chennai,330.0,83.8,97.3,14.4,46.2,23.4,6.06,95.9,28.7,480.0,Severe,2019-03-31,62.24,167.82286741214057,6.29,14.06,20.18,1.69,1.05,6.52,21.53,0.0,0.0,1.056325369738339,100.0
Kolkata,77.5,350.5,88.3,130.2,238.3,27.8,1.92,30.6,67.3,157.3,Moderate,2019-03-31,50.23,92.3,4.56,26.9,31.47,19.37,0.57,4.4,19.9,1.87,6.16,1.056325369738339,106.0
Delhi,324.2,54.8,163.0,33.8,37.2,28.5,3.5,13.8,147.6,474.2,Severe,2019-04-01,59.08,170.14,11.3,38.55,32.02,27.21,0.88,20.09,54.95,2.46,14.87,0.58,153.0
Mumbai,32.9,529.9,58.5,115.3,92.6,47.4,4.86,69.8,104.4,135.6,Moderate,2019-04-01,19.8,87.09,24.96,2.49,27.18,42.59358704793944,1.43,29.66,13.07,0.82,9.226440829460136,1.056325369738339,90.0
Chennai,224.3,435.5,62.1,100.2,177.3,46.0,3.85,17.6,82.9,407.5,Severe,2019-04-01,68.09,167.82286741214057,6.55,12.5,19.02,1.34,0.98,6.34,19.13,0.02,0.0,1.056325369738339,130.0
Kolkata,13.0,279.0,14.0,111.3,213.9,26.6,9.49,48.7,199.4,278.2,Poor,2019-04-01,27.98,57.67,3.71,25.23,28.93,21.12,0.5,2.04,30.51,2.05,6.0,1.056325369738339,74.0
Delhi,258.6,585.0,41.8,9.5,231.1,10.0,4.01,33.5,175.4,408.6,Severe,2019-04-02,90.1,211.47,29.38,55.76,57.47,29.3,1.19,24.4,54.67,4.02,27.15,1.03,194.0
Mumbai,413.3,519.6,66.6,82.9,134.5,19.5,0.97,75.2,196.6,271.1,Poor,2019-04-02,22.9,89.81,21.03,18.8,39.82,42.59358704793944,1.7,22.45,43.42,1.05,9.226440829460136,1.056325369738339,86.0
Chennai,495.6,85.0,39.8,60.7,54.4,10.2,0.88,27.9,165.2,195.9,Moderate,2019-04-02,49.42,167.82286741214057,6.38,12.07,18.37,1.33,0.93,6.2,21.34,0.0,0.0,1.056325369738339,126.0
Kolkata,487.6,341.3,54.1,5.3,82.6,5.5,9.15,53.6,35.7,291.3,Poor,2019-04-02,47.53,89.35,5.26,35.26,40.57,19.12,0.61,3.68,23.58,3.15,10.25,1.056325369738339,69.0
Delhi,477.9,517.2,83.9,60.0,222.7,34.8,9.05,87.8,71.0,188.1,Moderate,2019-04-03,85.02,206.04,30.83,54.91,58.01,30.85,1.32,21.6,51.06,4.1,30.97,0.91,208.0
Mumbai,299.5,129.5,74.7,99.7,216.1,4.9,5.62,6.0,39.3,449.5,Severe,2019-04-03,27.35,92.65,32.87,29.36,62.24,42.59358704793944,1.79,22.97,35.71,0.55,9.226440829460136,1.056325369738339,138.0
Chennai,278.2,6.6,155.8,146.9,85.9,2.3,5.66,11.6,60.9,428.2,Severe,2019-04-03,48.12,167.82286741214057,6.33,14.01,20.33,1.43,0.93,7.04,14.11,0.02,0.1,1.056325369738339,117.0
Kolkata,133.2,391.0,115.5,80.2,109.2,45.0,5.29,11.5,122.1,351.1,Very Poor,2019-04-03,43.55,90.75,4.31,24.63,28.83,18.48,0.47,2.55,25.05,3.31,9.79,1.056325369738339,88.0
Delhi,390.4,401.0,23.2,139.4,156.4,37.6,4.87,4.8,24.3,363.7,Very Poor,2019-04-04,119.71,270.77,53.23,63.62,81.06,37.04,1.8,29.11,60.25,6.57,44.58,1.27,260.0
Mumbai,417.1,116.5,69.4,150.0,131.0,27.7,7.49,97.2,145.8,170.0,Moderate,2019-04-04,16.91,66.3,33.32,19.55,52.88,42.59358704793944,1.72,22.44,21.67,0.53,9.226440829460136,1.056325369738339,94.0
Chennai,409.5,29.7,172.2,74.9,147.6,12.6,2.21,41.5,52.9,102.4,Moderate,2019-04-04,32.88,167.82286741214057,6.22,14.81,21.02,1.58,1.02,6.15,12.54,0.0,0.0,1.056325369738339,89.0
Kolkata,148.1,319.1,149.5,114.0,35.8,19.2,6.32,51.4,58.3,321.8,Very Poor,2019-04-04,41.47,80.25,4.66,26.11,30.77,15.35,0.43,4.67,19.76,2.86,9.2,1.056325369738339,83.0
Delhi,138.5,201.1,198.9,136.1,29.3,18.7,4.4,39.1,152.1,314.4,Very Poor,2019-04-05,125.44,281.53,61.96,64.7,90.76,41.23,1.96,28.67,57.0,6.53,44.11,1.04,284.0
Mumbai,80.0,426.9,158.4,131.1,8.9,29.3,5.66,53.2,175.3,396.1,Very Poor,2019-04-05,19.09,60.59,36.51,19.43,55.94,42.59358704793944,1.76,22.69,25.83,0.57,9.226440829460136,1.056325369738339,94.0
Chennai,188.4,322.6,113.3,34.0,172.7,49.3,0.7,62.0,26.9,352.7,Very Poor,2019-04-05,36.23,167.82286741214057,6.05,13.53,19.51,1.59,1.05,6.42,11.4,0.03,0.0,1.056325369738339,100.0
Kolkata,56.4,174.6,9.4,138.0,142.1,37.3,1.64,87.6,8.1,158.0,Moderate,2019-04-05,43.05,81.36,4.61,27.52,32.13,16.33,0.44,3.5,22.93,3.42,8.39,1.056325369738339,79.0
Delhi,59.0,71.4,12.9,31.3,182.3,14.2,6.81,81.4,125.4,160.0,Moderate,2019-04-06,96.6,303.71,29.62,48.72,53.28,37.35,1.32,23.23,50.84,4.68,31.87,1.13,269.0
Mumbai,367.6,323.8,15.8,104.4,139.1,27.6,6.12,93.6,19.4,273.8,Poor,2019-04-06,17.84,66.09,43.1,21.09,64.19,42.59358704793944,1.78,22.87,14.0,0.57,9.226440829460136,1.056325369738339,95.0
